annee,semestre,carte,anonymat,ue,credit,nom_prenoms,sexe,note,cohorte,filiere
2024-2025,6,E00018,ABFF24B9,PHY3206,2,KassÃ© Daouda,M,20.0,2022,GC
2024-2025,6,E00019,AEDA5D5A,PHY3206,2,Nana Abdou,M,12.0,2022,LT
2024-2025,6,E00020,ACFC186F,PHY3206,2,Gakou Ousmane,M,18.42,2022,GE
2024-2025,6,E00021,A9569544,PHY3206,2,MaÃ¯ga Oumar,M,7.07,2022,GL
2024-2025,6,E00022,A4094484,PHY3206,2,Coulibaly Lamine,M,16.35,2022,IS
2024-2025,6,E00023,A9BDA72C,PHY3206,2,TraorÃ© AÃ¯ssata,F,16.38,2022,IS
2024-2025,6,E00024,A4736843,PHY3206,2,Koman Bakary,M,13.68,2022,SRI
2024-2025,6,E00025,AC253EB3,PHY3206,2,Yacouba Amadou,M,15.55,2022,LT
2024-2025,6,E00026,A71C609F,PHY3206,2,Cheick Fousseyni,M,11.79,2022,GE
2024-2025,6,E00027,A4E28B16,PHY3206,2,Moussa Daouda,M,19.58,2022,IS
2024-2025,6,E00028,A6513012,PHY3206,2,Zacharie Mamane,M,12.49,2022,GE
2024-2025,6,E00029,A56240A6,PHY3206,2,Bintou Cheick,M,11.35,2022,GM
2024-2025,6,E00030,AB608D03,PHY3206,2,Tandja Djibril,M,19.93,2022,LT
2024-2025,6,E00031,A00C3A73,PHY3206,2,MaÃ¯ga Mahamadou,M,13.68,2022,GC
2024-2025,6,E00032,A9BBEDF8,PHY3206,2,DiabatÃ© Ibrahim,M,10.22,2022,GC
2024-2025,6,E00033,A942F390,PHY3206,2,Koman Moussa,M,17.09,2022,IA
2024-2025,6,E00034,AFC188CA,PHY3206,2,Zongo M'mah,F,16.72,2022,GL
2024-2025,6,E00035,A1C6B928,PHY3206,2,Fofana Karim,M,13.65,2022,LT
2024-2025,6,E00036,AF7F2900,PHY3206,2,BerthÃ© Zakari,M,10.35,2022,IA
2024-2025,6,E00037,A3DF7076,PHY3206,2,Cheick Mahamane,M,16.76,2022,LT
2024-2025,6,E00038,A418725A,PHY3206,2,WagatÃ© Brahima,M,20.0,2022,GL
2024-2025,6,E00039,A0187015,PHY3206,2,Sitan Ladji,M,11.96,2022,GL
2024-2025,6,E00040,A4F44AC8,PHY3206,2,Fatoumata Habib,M,9.91,2022,GM
2024-2025,6,E00041,A8F1DD24,PHY3206,2,Adama Daouda,M,10.49,2022,GL
2024-2025,6,E00042,A91AE139,PHY3206,2,Zongo Mamane,M,18.83,2022,LT
2024-2025,6,E00043,A963C000,PHY3206,2,Karim Adama,M,12.46,2022,GC
2024-2025,6,E00044,A6DBBCEC,PHY3206,2,Mariam Samba,M,16.38,2022,GE
2024-2025,6,E00045,A3F82578,PHY3206,2,Bakary DjÃ©nÃ©bou,F,13.76,2022,IA
2024-2025,6,E00046,AC03601F,PHY3206,2,Gano Ousmane,M,13.28,2022,GE
2024-2025,6,E00047,ADE7BBA7,PHY3206,2,Salif Kassim,M,16.83,2022,IS
2024-2025,6,E00048,A7A315CB,PHY3206,2,Bamba Abdoulaye,M,13.62,2022,GE
2024-2025,6,E00049,AB083FAC,PHY3206,2,Zongo Oumou,F,14.39,2022,SRI
2024-2025,6,E00050,AC437556,PHY3206,2,Hawa Mohamed,M,13.34,2022,IS
2024-2025,6,E00051,AB38BCDD,PHY3206,2,Hawa Daouda,M,12.46,2022,GM
2024-2025,6,E00052,A80FDBC8,PHY3206,2,Adama TiÃ©coura,M,15.81,2022,GE
2024-2025,6,E00053,A9BCB0DE,PHY3206,2,Bintou Fanta,F,16.81,2022,IA
2024-2025,6,E00054,A333054E,PHY3206,2,Kouriba Kassim,M,15.59,2022,LT
2024-2025,6,E00055,A91D31E7,PHY3206,2,Gano Sidi,M,12.98,2022,GC
2024-2025,6,E00056,A927986E,PHY3206,2,Zongo Fousseyni,M,13.32,2022,GM
2024-2025,6,E00057,A1EB07A8,PHY3206,2,Amadou Daouda,M,9.71,2022,GM
2024-2025,6,E00058,A5BC36B7,PHY3206,2,Koman SoumaÃ¯la,M,7.04,2022,GC
2024-2025,6,E00059,ADEA787A,PHY3206,2,Gakou FodÃ©,M,11.84,2022,GC
2024-2025,6,E00060,A7A85913,PHY3206,2,Abdoulaye Ousmane,M,15.78,2022,GM
2024-2025,6,E00061,A22B4460,PHY3206,2,ZouolÃ© Bakary,M,16.48,2022,GE
2024-2025,6,E00062,A8F4F757,PHY3206,2,WagatÃ© Alhassane,M,18.28,2022,GC
2024-2025,6,E00063,A5604299,PHY3206,2,Awa Rabi,F,10.0,2022,IS
2024-2025,6,E00064,A3047E4F,PHY3206,2,Salimata Alhassane,M,15.4,2022,GE
2024-2025,6,E00065,A7971C16,PHY3206,2,Yacouba Mohamed,M,19.81,2022,GM
2024-2025,6,E00066,A2814D2D,PHY3206,2,Adama Souleymane,M,12.9,2022,SRI
2024-2025,6,E00067,A9775279,PHY3206,2,Guindo Lamine,M,14.1,2022,IA
2024-2025,6,E00068,A1A98FDB,PHY3206,2,Kadiatou Moussa,M,9.59,2022,SRI
2024-2025,6,E00069,A2316511,PHY3206,2,Yacouba Seydou,M,14.21,2022,GE
2024-2025,6,E00070,AAEFF9B9,PHY3206,2,Amadou Ladji,M,11.86,2022,LT
2024-2025,6,E00071,A1849B2F,PHY3206,2,Berg Ahou,F,12.88,2022,LT
2024-2025,6,E00072,A65E1D57,PHY3206,2,Zoumana Mohamed,M,19.17,2022,IS
2024-2025,6,E00073,AFA1AED6,PHY3206,2,Issa Adama,M,18.09,2022,GE
2024-2025,6,E00074,AF7F9AC7,PHY3206,2,Dabo AssÃ©tou,F,16.77,2022,GC
2024-2025,6,E00075,A4605A34,PHY3206,2,KÃ©ita Bakary,M,15.47,2022,GL
2024-2025,6,E00076,A9A0FAC3,PHY3206,2,Adama Mahamane,M,13.29,2022,LT
2024-2025,6,E00077,A97886FA,PHY3206,2,Fanta Habib,M,11.15,2022,GC
2024-2025,6,E00078,A67D9400,PHY3206,2,Gakou Yacouba,M,10.21,2022,GL
2024-2025,6,E00079,A62E2C53,PHY3206,2,Kadiatou Ladji,M,19.36,2022,GM
2024-2025,6,E00080,A3D93B88,PHY3206,2,Halima Seydou,M,19.28,2022,IS
2024-2025,6,E00081,A314E89D,PHY3206,2,Berg Kassim,M,10.44,2022,IA
2024-2025,6,E00082,A4F36A97,PHY3206,2,Ouattara Elhadj,M,12.62,2022,LT
2024-2025,6,E00083,A5FA13F8,PHY3206,2,Oumar Zakari,M,17.14,2022,GL
2024-2025,6,E00084,ACA6376A,PHY3206,2,Barry Sidi,M,13.77,2022,GM
2024-2025,6,E00085,AB06BA57,PHY3206,2,Moussa Sada,M,9.98,2022,GM
2024-2025,6,E00086,A5BE5A0D,PHY3206,2,Alassane Amadou,M,12.91,2022,GE
2024-2025,6,E00087,A1675D0C,PHY3206,2,Abdou Awa,F,15.76,2022,GM
2024-2025,6,E00088,A9CF3F60,PHY3206,2,DiabatÃ© Hawa,F,13.71,2022,GE
2024-2025,6,E00089,A5BB0532,PHY3206,2,Salimata Moussa,M,8.95,2022,IS
2024-2025,6,E00090,A23ABD0F,PHY3206,2,Camara Halimatou,F,12.48,2022,GM
2024-2025,6,E00091,AA0D438D,PHY3206,2,WagatÃ© Sali,F,9.03,2022,GE
2024-2025,6,E00092,A557E7CD,PHY3206,2,Awa Sidi,M,8.38,2022,IA
2024-2025,6,E00093,A43C829F,PHY3206,2,BerthÃ© Zouley,F,14.13,2022,LT
2024-2025,6,E00094,AEC73A34,PHY3206,2,Zacharie TiÃ©coura,M,9.32,2022,GE
2024-2025,6,E00095,A5FE5B0A,PHY3206,2,Oumar AÃ¯ssata,F,7.74,2022,IS
2024-2025,6,E00096,A8DE957F,PHY3206,2,Mariam Zakari,M,14.24,2022,GL
2024-2025,6,E00097,A45E313E,PHY3206,2,Alassane Djibril,M,14.23,2022,IA
2024-2025,6,E00098,A992DD35,PHY3206,2,KassÃ© Harouna,M,15.87,2022,GE
2024-2025,6,E00099,A9151729,PHY3206,2,Awa Cheick,M,7.49,2022,SRI
2024-2025,6,E00100,A02C63B9,PHY3206,2,Bissikolo Boureima,M,16.32,2022,GM
2024-2025,6,E00101,A038F4DD,PHY3206,2,AÃ¯cha Samba,M,16.61,2022,GE
2024-2025,6,E00102,AD5D5AAD,PHY3206,2,Boly DjÃ©nÃ©ba,F,15.22,2022,GL
2024-2025,6,E00103,A0C47CCC,PHY3206,2,Younoussa Bakary,M,12.09,2022,LT
2024-2025,6,E00104,A9277349,PHY3206,2,Coulibaly Zakari,M,10.28,2022,IS
2024-2025,6,E00105,AAEA5C1C,PHY3206,2,Sacko Ousmane,M,14.7,2022,SRI
2024-2025,6,E00106,A1D272BA,PHY3206,2,Mariam Kassim,M,11.1,2022,IA
2024-2025,6,E00107,A6024AC1,PHY3206,2,WagatÃ© Adama,F,10.32,2022,GC
2024-2025,6,E00108,A2D16FEF,PHY3206,2,KonÃ© Kassim,M,12.61,2022,GL
2024-2025,6,E00109,AEE9BDEB,PHY3206,2,Nafissa Habib,M,15.28,2022,IS
2024-2025,6,E00110,A3A069A0,PHY3206,2,Djibril Bintou,F,10.61,2022,IS
2024-2025,6,E00111,AD5CEF95,PHY3206,2,Sylla Oumar,M,10.85,2022,IA
2024-2025,6,E00112,A872396B,PHY3206,2,Mariam Mamane,M,12.71,2022,IA
2024-2025,6,E00113,A6E4D677,PHY3206,2,Bintou Youssouf,M,7.55,2022,IS
2024-2025,6,E00114,ABE1537E,PHY3206,2,Djibril Nouhou,M,12.11,2022,GL
2024-2025,6,E00115,A4F7BF7F,PHY3206,2,Moussa Nafissa,F,13.31,2022,GL
2024-2025,6,E00116,AA0C9A0C,PHY3206,2,Boly M'mah,F,14.04,2022,GL
2024-2025,6,E00117,AC34AF84,PHY3206,2,Bamba Abdoulaye,M,11.6,2022,IS
2024-2025,6,E00118,A44A4412,PHY3206,2,Djibril Amadou,M,16.36,2022,SRI
2024-2025,6,E00119,A11F9052,PHY3206,2,Abdoulaye Rachid,M,16.09,2022,GM
2024-2025,6,E00120,A0A52A09,PHY3206,2,Sali Alhassane,M,16.8,2022,IS
2024-2025,6,E00121,AE470214,PHY3206,2,TraorÃ© Mahamane,M,9.2,2022,GE
2024-2025,6,E00122,A8ADCC13,PHY3206,2,Barry Sidi,M,15.51,2022,LT
2024-2025,6,E00123,A65C2555,PHY3206,2,Sata Zacharie,M,8.77,2022,SRI
2024-2025,6,E00124,AF5F6207,PHY3206,2,Boly Cheick,M,16.7,2022,IA
2024-2025,6,E00125,A3287DBB,PHY3206,2,Bakary Habib,M,20.0,2022,SRI
2024-2025,6,E00126,AFB1EF00,PHY3206,2,TourÃ© Amadou,M,16.05,2022,LT
2024-2025,6,E00127,AA684560,PHY3206,2,Boly Souleymane,M,20.0,2022,LT
2024-2025,6,E00128,A88A40B0,PHY3206,2,Abdoulaye Rabi,F,20.0,2022,IS
2024-2025,6,E00129,A3E3DCE6,PHY3206,2,AÃ¯cha Koudia,F,18.51,2022,LT
2024-2025,6,E00130,ABFC0B4D,PHY3206,2,Haidara Samba,M,14.93,2022,IA
2024-2025,6,E00131,A67227F9,PHY3206,2,Halima Kassim,M,15.19,2022,LT
2024-2025,6,E00132,A6DC0E17,PHY3206,2,Djibril AÃ¯da,F,13.54,2022,GL
2024-2025,6,E00133,AC432449,PHY3206,2,Dabo Seydou,M,12.84,2022,GE
2024-2025,6,E00134,A0D47A91,PHY3206,2,Gassama Yacouba,M,14.11,2022,IA
2024-2025,6,E00135,A11EFBA2,PHY3206,2,Coulibaly Ladji,M,15.68,2022,LT
2024-2025,6,E00001,A87A7FA1,PHY3207,4,TraorÃ© Koudia,F,15.63,2022,SRI
2024-2025,6,E00002,A039DF16,PHY3207,4,Ouattara Samba,M,14.28,2022,LT
2024-2025,6,E00003,A5BFEE60,PHY3207,4,Bissikolo Cheick,M,14.12,2022,GL
2024-2025,6,E00004,A190006E,PHY3207,4,Sacko Amadou,M,8.05,2022,SRI
2024-2025,6,E00005,A75D5270,PHY3207,4,Mata Lassana,M,10.15,2022,GL
2024-2025,6,E00006,A6D2E2D5,PHY3207,4,Oumar Bakary,M,12.31,2022,SRI
2024-2025,6,E00007,A4212DA2,PHY3207,4,Gano Cheick,M,12.52,2022,LT
2024-2025,6,E00008,AC19DFDC,PHY3207,4,Cheick Koudia,F,6.59,2022,SRI
2024-2025,6,E00009,AD250B21,PHY3207,4,Aminata Sada,M,13.33,2022,GM
2024-2025,6,E00010,A5839876,PHY3207,4,Haidara Samba,M,11.13,2022,GC
2024-2025,6,E00011,A0228131,PHY3207,4,Abdou Alhassane,M,13.96,2022,GC
2024-2025,6,E00012,A62939E7,PHY3207,4,Issa Mamane,M,17.09,2022,GC
2024-2025,6,E00013,A7503F7E,PHY3207,4,Lassana Amadou,M,17.31,2022,GC
2024-2025,6,E00014,A524C782,PHY3207,4,Berg Adama,F,13.28,2022,IS
2024-2025,6,E00015,AB5844E1,PHY3207,4,BÃ¢ Samba,M,11.35,2022,GC
2024-2025,6,E00016,A4E8C4AD,PHY3207,4,Tao Seydou,M,8.46,2022,IS
2024-2025,6,E00017,A87CF157,PHY3207,4,Sacko Amadou,M,17.49,2022,IA
2024-2025,6,E00018,ABFF24B9,PHY3207,4,KassÃ© Daouda,M,20.0,2022,GC
2024-2025,6,E00019,AEDA5D5A,PHY3207,4,Nana Abdou,M,17.87,2022,LT
2024-2025,6,E00020,ACFC186F,PHY3207,4,Gakou Ousmane,M,14.8,2022,GE
2024-2025,6,E00021,A9569544,PHY3207,4,MaÃ¯ga Oumar,M,11.88,2022,GL
2024-2025,6,E00022,A4094484,PHY3207,4,Coulibaly Lamine,M,14.42,2022,IS
2024-2025,6,E00023,A9BDA72C,PHY3207,4,TraorÃ© AÃ¯ssata,F,17.59,2022,IS
2024-2025,6,E00024,A4736843,PHY3207,4,Koman Bakary,M,11.84,2022,SRI
2024-2025,6,E00025,AC253EB3,PHY3207,4,Yacouba Amadou,M,13.55,2022,LT
2024-2025,6,E00026,A71C609F,PHY3207,4,Cheick Fousseyni,M,20.0,2022,GE
2024-2025,6,E00027,A4E28B16,PHY3207,4,Moussa Daouda,M,13.86,2022,IS
2024-2025,6,E00028,A6513012,PHY3207,4,Zacharie Mamane,M,15.39,2022,GE
2024-2025,6,E00029,A56240A6,PHY3207,4,Bintou Cheick,M,11.53,2022,GM
2024-2025,6,E00030,AB608D03,PHY3207,4,Tandja Djibril,M,11.69,2022,LT
2024-2025,6,E00031,A00C3A73,PHY3207,4,MaÃ¯ga Mahamadou,M,11.13,2022,GC
2024-2025,6,E00032,A9BBEDF8,PHY3207,4,DiabatÃ© Ibrahim,M,9.31,2022,GC
2024-2025,6,E00033,A942F390,PHY3207,4,Koman Moussa,M,15.34,2022,IA
2024-2025,6,E00034,AFC188CA,PHY3207,4,Zongo M'mah,F,16.37,2022,GL
2024-2025,6,E00035,A1C6B928,PHY3207,4,Fofana Karim,M,14.85,2022,LT
2024-2025,6,E00036,AF7F2900,PHY3207,4,BerthÃ© Zakari,M,9.19,2022,IA
2024-2025,6,E00037,A3DF7076,PHY3207,4,Cheick Mahamane,M,13.2,2022,LT
2024-2025,6,E00038,A418725A,PHY3207,4,WagatÃ© Brahima,M,14.04,2022,GL
2024-2025,6,E00039,A0187015,PHY3207,4,Sitan Ladji,M,10.55,2022,GL
2024-2025,6,E00040,A4F44AC8,PHY3207,4,Fatoumata Habib,M,12.13,2022,GM
2024-2025,6,E00041,A8F1DD24,PHY3207,4,Adama Daouda,M,14.13,2022,GL
2024-2025,6,E00042,A91AE139,PHY3207,4,Zongo Mamane,M,12.44,2022,LT
2024-2025,6,E00043,A963C000,PHY3207,4,Karim Adama,M,14.34,2022,GC
2024-2025,6,E00044,A6DBBCEC,PHY3207,4,Mariam Samba,M,9.7,2022,GE
2024-2025,6,E00045,A3F82578,PHY3207,4,Bakary DjÃ©nÃ©bou,F,13.85,2022,IA
2024-2025,6,E00046,AC03601F,PHY3207,4,Gano Ousmane,M,13.65,2022,GE
2024-2025,6,E00047,ADE7BBA7,PHY3207,4,Salif Kassim,M,15.85,2022,IS
2024-2025,6,E00048,A7A315CB,PHY3207,4,Bamba Abdoulaye,M,10.45,2022,GE
2024-2025,6,E00049,AB083FAC,PHY3207,4,Zongo Oumou,F,16.34,2022,SRI
2024-2025,6,E00050,AC437556,PHY3207,4,Hawa Mohamed,M,9.52,2022,IS
2024-2025,6,E00051,AB38BCDD,PHY3207,4,Hawa Daouda,M,2.58,2022,GM
2024-2025,6,E00052,A80FDBC8,PHY3207,4,Adama TiÃ©coura,M,18.06,2022,GE
2024-2025,6,E00053,A9BCB0DE,PHY3207,4,Bintou Fanta,F,16.48,2022,IA
2024-2025,6,E00054,A333054E,PHY3207,4,Kouriba Kassim,M,9.15,2022,LT
2024-2025,6,E00055,A91D31E7,PHY3207,4,Gano Sidi,M,13.03,2022,GC
2024-2025,6,E00056,A927986E,PHY3207,4,Zongo Fousseyni,M,15.78,2022,GM
2024-2025,6,E00057,A1EB07A8,PHY3207,4,Amadou Daouda,M,13.44,2022,GM
2024-2025,6,E00058,A5BC36B7,PHY3207,4,Koman SoumaÃ¯la,M,11.78,2022,GC
2024-2025,6,E00059,ADEA787A,PHY3207,4,Gakou FodÃ©,M,14.84,2022,GC
2024-2025,6,E00060,A7A85913,PHY3207,4,Abdoulaye Ousmane,M,14.49,2022,GM
2024-2025,6,E00061,A22B4460,PHY3207,4,ZouolÃ© Bakary,M,12.4,2022,GE
2024-2025,6,E00062,A8F4F757,PHY3207,4,WagatÃ© Alhassane,M,13.03,2022,GC
2024-2025,6,E00063,A5604299,PHY3207,4,Awa Rabi,F,11.49,2022,IS
2024-2025,6,E00064,A3047E4F,PHY3207,4,Salimata Alhassane,M,14.6,2022,GE
2024-2025,6,E00065,A7971C16,PHY3207,4,Yacouba Mohamed,M,16.2,2022,GM
2024-2025,6,E00066,A2814D2D,PHY3207,4,Adama Souleymane,M,10.63,2022,SRI
2024-2025,6,E00067,A9775279,PHY3207,4,Guindo Lamine,M,12.16,2022,IA
2024-2025,6,E00068,A1A98FDB,PHY3207,4,Kadiatou Moussa,M,16.46,2022,SRI
2024-2025,6,E00069,A2316511,PHY3207,4,Yacouba Seydou,M,13.64,2022,GE
2024-2025,6,E00070,AAEFF9B9,PHY3207,4,Amadou Ladji,M,14.34,2022,LT
2024-2025,6,E00071,A1849B2F,PHY3207,4,Berg Ahou,F,9.01,2022,LT
2024-2025,6,E00072,A65E1D57,PHY3207,4,Zoumana Mohamed,M,13.92,2022,IS
2024-2025,6,E00073,AFA1AED6,PHY3207,4,Issa Adama,M,17.48,2022,GE
2024-2025,6,E00074,AF7F9AC7,PHY3207,4,Dabo AssÃ©tou,F,12.88,2022,GC
2024-2025,6,E00075,A4605A34,PHY3207,4,KÃ©ita Bakary,M,14.11,2022,GL
2024-2025,6,E00076,A9A0FAC3,PHY3207,4,Adama Mahamane,M,13.54,2022,LT
2024-2025,6,E00077,A97886FA,PHY3207,4,Fanta Habib,M,15.75,2022,GC
2024-2025,6,E00078,A67D9400,PHY3207,4,Gakou Yacouba,M,16.38,2022,GL
2024-2025,6,E00079,A62E2C53,PHY3207,4,Kadiatou Ladji,M,20.0,2022,GM
2024-2025,6,E00080,A3D93B88,PHY3207,4,Halima Seydou,M,16.98,2022,IS
2024-2025,6,E00081,A314E89D,PHY3207,4,Berg Kassim,M,14.01,2022,IA
2024-2025,6,E00082,A4F36A97,PHY3207,4,Ouattara Elhadj,M,10.94,2022,LT
2024-2025,6,E00083,A5FA13F8,PHY3207,4,Oumar Zakari,M,10.39,2022,GL
2024-2025,6,E00084,ACA6376A,PHY3207,4,Barry Sidi,M,19.85,2022,GM
2024-2025,6,E00085,AB06BA57,PHY3207,4,Moussa Sada,M,12.1,2022,GM
2024-2025,6,E00086,A5BE5A0D,PHY3207,4,Alassane Amadou,M,11.77,2022,GE
2024-2025,6,E00087,A1675D0C,PHY3207,4,Abdou Awa,F,3.71,2022,GM
2024-2025,6,E00088,A9CF3F60,PHY3207,4,DiabatÃ© Hawa,F,17.52,2022,GE
2024-2025,6,E00089,A5BB0532,PHY3207,4,Salimata Moussa,M,6.77,2022,IS
2024-2025,6,E00090,A23ABD0F,PHY3207,4,Camara Halimatou,F,10.61,2022,GM
2024-2025,6,E00091,AA0D438D,PHY3207,4,WagatÃ© Sali,F,14.93,2022,GE
2024-2025,6,E00092,A557E7CD,PHY3207,4,Awa Sidi,M,5.14,2022,IA
2024-2025,6,E00093,A43C829F,PHY3207,4,BerthÃ© Zouley,F,17.98,2022,LT
2024-2025,6,E00094,AEC73A34,PHY3207,4,Zacharie TiÃ©coura,M,10.39,2022,GE
2024-2025,6,E00095,A5FE5B0A,PHY3207,4,Oumar AÃ¯ssata,F,7.61,2022,IS
2024-2025,6,E00096,A8DE957F,PHY3207,4,Mariam Zakari,M,10.16,2022,GL
2024-2025,6,E00097,A45E313E,PHY3207,4,Alassane Djibril,M,8.16,2022,IA
2024-2025,6,E00098,A992DD35,PHY3207,4,KassÃ© Harouna,M,13.12,2022,GE
2024-2025,6,E00099,A9151729,PHY3207,4,Awa Cheick,M,7.92,2022,SRI
2024-2025,6,E00100,A02C63B9,PHY3207,4,Bissikolo Boureima,M,13.06,2022,GM
2024-2025,6,E00101,A038F4DD,PHY3207,4,AÃ¯cha Samba,M,19.06,2022,GE
2024-2025,6,E00102,AD5D5AAD,PHY3207,4,Boly DjÃ©nÃ©ba,F,9.43,2022,GL
2024-2025,6,E00103,A0C47CCC,PHY3207,4,Younoussa Bakary,M,6.46,2022,LT
2024-2025,6,E00104,A9277349,PHY3207,4,Coulibaly Zakari,M,5.5,2022,IS
2024-2025,6,E00105,AAEA5C1C,PHY3207,4,Sacko Ousmane,M,14.75,2022,SRI
2024-2025,6,E00106,A1D272BA,PHY3207,4,Mariam Kassim,M,6.17,2022,IA
2024-2025,6,E00107,A6024AC1,PHY3207,4,WagatÃ© Adama,F,12.07,2022,GC
2024-2025,6,E00108,A2D16FEF,PHY3207,4,KonÃ© Kassim,M,16.43,2022,GL
2024-2025,6,E00109,AEE9BDEB,PHY3207,4,Nafissa Habib,M,14.79,2022,IS
2024-2025,6,E00110,A3A069A0,PHY3207,4,Djibril Bintou,F,14.12,2022,IS
2024-2025,6,E00111,AD5CEF95,PHY3207,4,Sylla Oumar,M,10.34,2022,IA
2024-2025,6,E00112,A872396B,PHY3207,4,Mariam Mamane,M,12.31,2022,IA
2024-2025,6,E00113,A6E4D677,PHY3207,4,Bintou Youssouf,M,10.81,2022,IS
2024-2025,6,E00114,ABE1537E,PHY3207,4,Djibril Nouhou,M,14.36,2022,GL
2024-2025,6,E00115,A4F7BF7F,PHY3207,4,Moussa Nafissa,F,15.18,2022,GL
2024-2025,6,E00116,AA0C9A0C,PHY3207,4,Boly M'mah,F,13.38,2022,GL
2024-2025,6,E00117,AC34AF84,PHY3207,4,Bamba Abdoulaye,M,10.87,2022,IS
2024-2025,6,E00118,A44A4412,PHY3207,4,Djibril Amadou,M,11.71,2022,SRI
2024-2025,6,E00119,A11F9052,PHY3207,4,Abdoulaye Rachid,M,16.82,2022,GM
2024-2025,6,E00120,A0A52A09,PHY3207,4,Sali Alhassane,M,12.62,2022,IS
2024-2025,6,E00121,AE470214,PHY3207,4,TraorÃ© Mahamane,M,11.52,2022,GE
2024-2025,6,E00122,A8ADCC13,PHY3207,4,Barry Sidi,M,16.94,2022,LT
2024-2025,6,E00123,A65C2555,PHY3207,4,Sata Zacharie,M,14.14,2022,SRI
2024-2025,6,E00124,AF5F6207,PHY3207,4,Boly Cheick,M,17.71,2022,IA
2024-2025,6,E00125,A3287DBB,PHY3207,4,Bakary Habib,M,9.95,2022,SRI
2024-2025,6,E00126,AFB1EF00,PHY3207,4,TourÃ© Amadou,M,8.39,2022,LT
2024-2025,6,E00127,AA684560,PHY3207,4,Boly Souleymane,M,16.15,2022,LT
2024-2025,6,E00128,A88A40B0,PHY3207,4,Abdoulaye Rabi,F,9.91,2022,IS
2024-2025,6,E00129,A3E3DCE6,PHY3207,4,AÃ¯cha Koudia,F,10.65,2022,LT
2024-2025,6,E00130,ABFC0B4D,PHY3207,4,Haidara Samba,M,10.54,2022,IA
2024-2025,6,E00131,A67227F9,PHY3207,4,Halima Kassim,M,9.08,2022,LT
2024-2025,6,E00132,A6DC0E17,PHY3207,4,Djibril AÃ¯da,F,10.63,2022,GL
2024-2025,6,E00133,AC432449,PHY3207,4,Dabo Seydou,M,11.66,2022,GE
2024-2025,6,E00134,A0D47A91,PHY3207,4,Gassama Yacouba,M,8.49,2022,IA
2024-2025,6,E00135,A11EFBA2,PHY3207,4,Coulibaly Ladji,M,9.79,2022,LT
2024-2025,6,E00001,A87A7FA1,ART3208,2,TraorÃ© Koudia,F,15.11,2022,SRI
2024-2025,6,E00002,A039DF16,ART3208,2,Ouattara Samba,M,14.64,2022,LT
2024-2025,6,E00003,A5BFEE60,ART3208,2,Bissikolo Cheick,M,15.42,2022,GL
2024-2025,6,E00004,A190006E,ART3208,2,Sacko Amadou,M,11.36,2022,SRI
2024-2025,6,E00005,A75D5270,ART3208,2,Mata Lassana,M,7.73,2022,GL
2024-2025,6,E00006,A6D2E2D5,ART3208,2,Oumar Bakary,M,14.43,2022,SRI
2024-2025,6,E00007,A4212DA2,ART3208,2,Gano Cheick,M,14.11,2022,LT
2024-2025,6,E00008,AC19DFDC,ART3208,2,Cheick Koudia,F,13.27,2022,SRI
2024-2025,6,E00009,AD250B21,ART3208,2,Aminata Sada,M,9.31,2022,GM
2024-2025,6,E00010,A5839876,ART3208,2,Haidara Samba,M,10.25,2022,GC
2024-2025,6,E00011,A0228131,ART3208,2,Abdou Alhassane,M,15.45,2022,GC
2024-2025,6,E00012,A62939E7,ART3208,2,Issa Mamane,M,11.79,2022,GC
2024-2025,6,E00013,A7503F7E,ART3208,2,Lassana Amadou,M,12.01,2022,GC
2024-2025,6,E00014,A524C782,ART3208,2,Berg Adama,F,7.38,2022,IS
2024-2025,6,E00015,AB5844E1,ART3208,2,BÃ¢ Samba,M,10.22,2022,GC
2024-2025,6,E00016,A4E8C4AD,ART3208,2,Tao Seydou,M,7.21,2022,IS
2024-2025,6,E00017,A87CF157,ART3208,2,Sacko Amadou,M,8.97,2022,IA
2024-2025,6,E00018,ABFF24B9,ART3208,2,KassÃ© Daouda,M,18.9,2022,GC
2024-2025,6,E00019,AEDA5D5A,ART3208,2,Nana Abdou,M,13.92,2022,LT
2024-2025,6,E00020,ACFC186F,ART3208,2,Gakou Ousmane,M,10.52,2022,GE
2024-2025,6,E00021,A9569544,ART3208,2,MaÃ¯ga Oumar,M,13.42,2022,GL
2024-2025,6,E00022,A4094484,ART3208,2,Coulibaly Lamine,M,12.54,2022,IS
2024-2025,6,E00023,A9BDA72C,ART3208,2,TraorÃ© AÃ¯ssata,F,17.62,2022,IS
2024-2025,6,E00024,A4736843,ART3208,2,Koman Bakary,M,14.39,2022,SRI
2024-2025,6,E00025,AC253EB3,ART3208,2,Yacouba Amadou,M,12.41,2022,LT
2024-2025,6,E00026,A71C609F,ART3208,2,Cheick Fousseyni,M,16.68,2022,GE
2024-2025,6,E00027,A4E28B16,ART3208,2,Moussa Daouda,M,16.36,2022,IS
2024-2025,6,E00028,A6513012,ART3208,2,Zacharie Mamane,M,14.93,2022,GE
2024-2025,6,E00029,A56240A6,ART3208,2,Bintou Cheick,M,14.96,2022,GM
2024-2025,6,E00030,AB608D03,ART3208,2,Tandja Djibril,M,16.18,2022,LT
2024-2025,6,E00031,A00C3A73,ART3208,2,MaÃ¯ga Mahamadou,M,15.65,2022,GC
