annee,semestre,anonymat,carte,ue,credit,nom_prenoms,sexe,note,cohorte,filiere
2027-2028,9,AA5B2A8C,F00032,GEO5107,4,Sylla Karim,M,12.7,2023,SRI
2027-2028,9,AE95D1C3,F00033,GEO5107,4,Zouma Cheick,M,9.76,2023,SRI
2027-2028,9,A628986B,F00034,GEO5107,4,Zouolé Kassim,M,15.66,2023,GC
2027-2028,9,A10B11A7,F00035,GEO5107,4,Makan Akissi,F,15.09,2023,GM
2027-2028,9,A284E515,F00036,GEO5107,4,Koné Kadidia,F,9.53,2023,GL
2027-2028,9,AE1B54C3,F00037,GEO5107,4,Haidara Salif,M,19.05,2023,GM
2027-2028,9,A367BE12,F00038,GEO5107,4,Awa Zacharie,M,5.82,2023,SRI
2027-2028,9,A91E4212,F00039,GEO5107,4,Sali Younoussa,M,16.84,2023,GE
2027-2028,9,A922066C,F00040,GEO5107,4,Barry Harouna,M,11.52,2023,IA
2027-2028,9,A1154B6A,F00041,GEO5107,4,Oumou Ahou,F,14.34,2023,SRI
2027-2028,9,AA579395,F00042,GEO5107,4,Salimata Youssouf,M,14.69,2023,SRI
2027-2028,9,A60A2195,F00043,GEO5107,4,Salimata Adama,F,15.36,2023,LT
2027-2028,9,A9146A8B,F00044,GEO5107,4,Gano Sada,M,9.05,2023,IS
2027-2028,9,A31212C8,F00045,GEO5107,4,Kouriba Habib,M,9.67,2023,IS
2027-2028,9,AE2AF623,F00046,GEO5107,4,Cissé Nafissatou,F,5.36,2023,SRI
2027-2028,9,A0CE64EF,F00047,GEO5107,4,Karim Brahima,M,13.11,2023,GM
2027-2028,9,A7AD4DBC,F00048,GEO5107,4,Bissikolo Brahima,M,10.61,2023,SRI
2027-2028,9,A78283F8,F00049,GEO5107,4,Kassé Daouda,M,7.84,2023,GL
2027-2028,9,AAA75498,F00050,GEO5107,4,Amadou Yacouba,M,13.29,2023,GE
2027-2028,9,A1E8F550,F00051,GEO5107,4,Tandja Zakari,M,8.18,2023,GL
2027-2028,9,AE9682DA,F00052,GEO5107,4,Sacko Zénab,F,12.02,2023,GC
2027-2028,9,ABE29B5C,F00053,GEO5107,4,Gassama Lassana,M,14.94,2023,LT
2027-2028,9,AEF9A7AC,F00054,GEO5107,4,Fofana Younoussa,M,9.18,2023,SRI
2027-2028,9,A9DCE119,F00055,GEO5107,4,Bintou Fanta,F,7.46,2023,GC
2027-2028,9,A0EDB264,F00056,GEO5107,4,Bouna Youssouf,M,9.8,2023,IS
2027-2028,9,A2E7DE3F,F00057,GEO5107,4,Kanté Sada,M,16.49,2023,LT
2027-2028,9,A0D1BA39,F00058,GEO5107,4,Ouattara Younoussa,M,8.82,2023,LT
2027-2028,9,ABD54415,F00059,GEO5107,4,Kanté Soumaïla,M,12.61,2023,LT
2027-2028,9,A2773363,F00060,GEO5107,4,Kanté Elhadj,M,12.98,2023,GE
2027-2028,9,ADE54179,F00061,GEO5107,4,Sidibé Harouna,M,9.29,2023,GE
2027-2028,9,A9D4F6EB,F00062,GEO5107,4,Guindo Mohamed,M,9.68,2023,LT
2027-2028,9,AA5802C8,F00063,GEO5107,4,Koné Souleymane,M,7.42,2023,SRI
2027-2028,9,A7453AEE,F00064,GEO5107,4,Kouyaté Modibo,M,11.25,2023,GE
2027-2028,9,A1D4DED4,F00065,GEO5107,4,Nabintou Tidjani,M,14.77,2023,GL
2027-2028,9,A2ABC76D,F00066,GEO5107,4,Bintou Zouley,F,11.31,2023,SRI
2027-2028,9,A21B0A8C,F00067,GEO5107,4,Djité Mawa,F,10.19,2023,IA
2027-2028,9,A1C1C4A5,F00068,GEO5107,4,Rabi Mahamane,M,11.95,2023,GC
2027-2028,9,A038DD4A,F00069,GEO5107,4,Ibrahim Djibril,M,11.59,2023,IS
2027-2028,9,A92BFB40,F00070,GEO5107,4,Mahamadou Adama,M,13.47,2023,IS
2027-2028,9,A5F201B0,F00071,GEO5107,4,Ouattara Ladji,M,15.64,2023,IS
2027-2028,9,A6656995,F00072,GEO5107,4,Gassama Zouley,F,15.5,2023,GE
2027-2028,9,AB666AF0,F00073,GEO5107,4,Mamadou Ahou,F,14.35,2023,GM
2027-2028,9,A45CF74A,F00074,GEO5107,4,Moussa Lassana,M,7.64,2023,GC
2027-2028,9,AB93E075,F00075,GEO5107,4,Coulibaly Fatou,F,9.61,2023,GM
2027-2028,9,A5F56EE0,F00076,GEO5107,4,Fofana Adama,M,11.65,2023,GE
2027-2028,9,AF9CEB43,F00077,GEO5107,4,Sitan Harouna,M,12.15,2023,IS
2027-2028,9,AE161A9C,F00078,GEO5107,4,Kanté Youssouf,M,15.38,2023,IS
2027-2028,9,AFF25F3F,F00079,GEO5107,4,Lala Kassim,M,10.92,2023,GE
2027-2028,9,A7CCF786,F00080,GEO5107,4,Boly Abdoulaye,M,12.54,2023,SRI
2027-2028,9,A3248AF0,F00081,GEO5107,4,Hawa Mahamane,M,6.96,2023,IS
2027-2028,9,A48F3CE5,F00082,GEO5107,4,Mamadou Sidi,M,13.4,2023,LT
2027-2028,9,A9FCD804,F00083,GEO5107,4,Diarra Bakary,M,14.22,2023,GM
2027-2028,9,A87DD770,F00084,GEO5107,4,Karim Soumaïla,M,18.01,2023,GC
2027-2028,9,AEAB2F18,F00085,GEO5107,4,Bakary Mahamadou,M,17.16,2023,IA
2027-2028,9,A32B16A3,F00086,GEO5107,4,Berthé Oumou,F,10.39,2023,SRI
2027-2028,9,A36305E6,F00087,GEO5107,4,Lala Issiaka,M,12.36,2023,SRI
2027-2028,9,A4AA4AA3,F00088,GEO5107,4,Abdou Lamine,M,17.35,2023,SRI
2027-2028,9,A705FF46,F00089,GEO5107,4,Makan Harouna,M,11.69,2023,GC
2027-2028,9,AA8F4E58,F00090,GEO5107,4,Nabintou Tiécoura,M,15.15,2023,GE
2027-2028,9,AA42A4CA,F00091,GEO5107,4,Diabaté Nouhou,M,1.34,2023,IA
2027-2028,9,A6218E69,F00092,GEO5107,4,Salimata Habib,M,13.04,2023,SRI
2027-2028,9,AF35EB50,F00093,GEO5107,4,Sidibé Kadi,F,13.46,2023,GE
2027-2028,9,A2E3AEF7,F00094,GEO5107,4,Awa Cheick,M,11.89,2023,GM
2027-2028,9,AFAF150F,F00095,GEO5107,4,Mata Lassana,M,12.71,2023,GL
2027-2028,9,AA690E06,F00096,GEO5107,4,Halima Zakari,M,15.63,2023,GL
2027-2028,9,A73B595C,F00097,GEO5107,4,Bâ Sali,F,13.42,2023,GL
2027-2028,9,A5CE42A3,F00098,GEO5107,4,Sangaré Zana,F,8.6,2023,LT
2027-2028,9,AB7F377E,F00099,GEO5107,4,Camara Hawa,F,17.61,2023,GC
2027-2028,9,A04D53F9,F00100,GEO5107,4,Gakou Aminata,F,15.93,2023,LT
2027-2028,9,A2210786,F00101,GEO5107,4,Djibril Amadou,M,5.1,2023,IS
2027-2028,9,AD6CB60E,F00102,GEO5107,4,Oumar Djibril,M,15.1,2023,GL
2027-2028,9,ACAAC401,F00103,GEO5107,4,Fofana Modibo,M,13.66,2023,GM
2027-2028,9,A2A38E0A,F00104,GEO5107,4,Keita Zénabou,F,15.68,2023,GM
2027-2028,9,AC7156AC,F00105,GEO5107,4,Mamadou Koudia,F,10.19,2023,LT
2027-2028,9,ADC095BB,F00106,GEO5107,4,Bintou Abdoulaye,M,17.54,2023,GM
2027-2028,9,A54A23D1,F00107,GEO5107,4,Sacko Brahima,M,13.53,2023,LT
2027-2028,9,A0288345,F00108,GEO5107,4,Rahmatou Younoussa,M,10.23,2023,GM
2027-2028,9,A0BE5B7D,F00109,GEO5107,4,Oumar Hadja,F,9.26,2023,IS
2027-2028,9,A49F5BD5,F00110,GEO5107,4,Issa Boureima,M,12.51,2023,GL
2027-2028,9,A9AA4F9F,F00111,GEO5107,4,Koné Nouhou,M,15.11,2023,GE
2027-2028,9,A18993BC,F00112,GEO5107,4,Oumou Fodé,M,9.07,2023,IA
2027-2028,9,A9D52CF7,F00113,GEO5107,4,Karim Abdoulaye,M,14.4,2023,GL
2027-2028,9,A8D3E19D,F00114,GEO5107,4,Sata Aïssatou,F,16.1,2023,IA
2027-2028,9,A907181F,F00115,GEO5107,4,Yattabaye Habib,M,14.42,2023,GM
2027-2028,9,AF75E1EF,F00116,GEO5107,4,Mahamadou Lassana,M,17.78,2023,GL
2027-2028,9,AEA5F7B4,F00117,GEO5107,4,Zouma Seydou,M,7.62,2023,SRI
2027-2028,9,AC10DDA4,F00118,GEO5107,4,Kadiatou Mohamed,M,15.89,2023,GM
2027-2028,9,A5095B03,F00119,GEO5107,4,Salif Younoussa,M,16.91,2023,GM
2027-2028,9,A074D50A,F00120,GEO5107,4,Sacko Youssouf,M,11.9,2023,GL
2027-2028,9,A7BB1A62,F00001,HIS5108,2,Rahmatou Nana,F,4.67,2023,LT
2027-2028,9,ADC19A8B,F00002,HIS5108,2,Abdou Yacouba,M,12.29,2023,GC
2027-2028,9,A108F8C1,F00003,HIS5108,2,Nafissa Brahima,M,5.58,2023,IA
2027-2028,9,A1756E5A,F00004,HIS5108,2,Gassama Lamine,M,10.35,2023,GL
2027-2028,9,A3CCAED9,F00005,HIS5108,2,Fatoumata Karim,M,7.16,2023,IS
2027-2028,9,AE25882A,F00006,HIS5108,2,Sali Mahamane,M,20.0,2023,GL
2027-2028,9,A6183C96,F00007,HIS5108,2,Cheick Mahamane,M,14.5,2023,GE
2027-2028,9,AB9FC187,F00008,HIS5108,2,Gano Abdoulaye,M,9.73,2023,GC
2027-2028,9,A7B1999E,F00009,HIS5108,2,Zouolé M'mah,F,14.29,2023,GE
2027-2028,9,A78A6B20,F00010,HIS5108,2,Lassana Abdoulaye,M,12.21,2023,GE
2027-2028,9,AC9D7C0C,F00011,HIS5108,2,Hawa Lamine,M,8.19,2023,GM
2027-2028,9,AE1CE666,F00012,HIS5108,2,Wagaté Assa,F,8.48,2023,IS
2027-2028,9,AE5D2575,F00013,HIS5108,2,Oumou Ousmane,M,12.28,2023,IS
2027-2028,9,A61D3BE6,F00014,HIS5108,2,Kassé Seydou,M,12.84,2023,IA
2027-2028,9,ACF1EE03,F00015,HIS5108,2,Adama Habib,M,9.72,2023,SRI
2027-2028,9,AC69B29A,F00016,HIS5108,2,Souleymane Aminata,F,11.58,2023,GE
2027-2028,9,A2752648,F00017,HIS5108,2,Karim Issiaka,M,15.3,2023,IA
2027-2028,9,A2CF4B70,F00018,HIS5108,2,Karim Nouhou,M,14.96,2023,GL
2027-2028,9,A3D82D75,F00019,HIS5108,2,Aminata Issa,M,15.33,2023,GE
2027-2028,9,A61CCCC0,F00020,HIS5108,2,Sow Issa,M,10.81,2023,IA
2027-2028,9,A11AFFBB,F00021,HIS5108,2,Yattabaye Mawa,F,15.23,2023,LT
2027-2028,9,AFF236BC,F00022,HIS5108,2,Rabi Issiaka,M,8.34,2023,GC
2027-2028,9,A3296CE9,F00023,HIS5108,2,Sissoko Sada,M,3.69,2023,GM
2027-2028,9,A6C3E6DA,F00024,HIS5108,2,Berg Tidjani,M,8.41,2023,GL
2027-2028,9,A6C41A2D,F00025,HIS5108,2,Sali Sidi,M,6.25,2023,GE
2027-2028,9,A71A2ADE,F00026,HIS5108,2,Zacharie Amadou,M,17.71,2023,IA
2027-2028,9,ACBA3708,F00027,HIS5108,2,Alou Ibrahim,M,13.19,2023,LT
2027-2028,9,AA389DB9,F00028,HIS5108,2,Rabi Mohamed,M,11.47,2023,IS
2027-2028,9,AA3F55D2,F00029,HIS5108,2,Bakary Tidjani,M,11.95,2023,IS
2027-2028,9,A1D0474C,F00030,HIS5108,2,Kadiatou Hadja,F,17.25,2023,GL
2027-2028,9,AA3F576A,F00031,HIS5108,2,Bamba Tiécoura,M,15.48,2023,LT
2027-2028,9,AA5B2A8C,F00032,HIS5108,2,Sylla Karim,M,15.25,2023,SRI
2027-2028,9,AE95D1C3,F00033,HIS5108,2,Zouma Cheick,M,13.71,2023,SRI
2027-2028,9,A628986B,F00034,HIS5108,2,Zouolé Kassim,M,20.0,2023,GC
2027-2028,9,A10B11A7,F00035,HIS5108,2,Makan Akissi,F,20.0,2023,GM
2027-2028,9,A284E515,F00036,HIS5108,2,Koné Kadidia,F,11.43,2023,GL
2027-2028,9,AE1B54C3,F00037,HIS5108,2,Haidara Salif,M,17.09,2023,GM
2027-2028,9,A367BE12,F00038,HIS5108,2,Awa Zacharie,M,11.9,2023,SRI
2027-2028,9,A91E4212,F00039,HIS5108,2,Sali Younoussa,M,11.65,2023,GE
2027-2028,9,A922066C,F00040,HIS5108,2,Barry Harouna,M,14.74,2023,IA
2027-2028,9,A1154B6A,F00041,HIS5108,2,Oumou Ahou,F,13.35,2023,SRI
2027-2028,9,AA579395,F00042,HIS5108,2,Salimata Youssouf,M,6.16,2023,SRI
2027-2028,9,A60A2195,F00043,HIS5108,2,Salimata Adama,F,7.35,2023,LT
2027-2028,9,A9146A8B,F00044,HIS5108,2,Gano Sada,M,6.86,2023,IS
2027-2028,9,A31212C8,F00045,HIS5108,2,Kouriba Habib,M,5.35,2023,IS
2027-2028,9,AE2AF623,F00046,HIS5108,2,Cissé Nafissatou,F,7.47,2023,SRI
2027-2028,9,A0CE64EF,F00047,HIS5108,2,Karim Brahima,M,6.95,2023,GM
2027-2028,9,A7AD4DBC,F00048,HIS5108,2,Bissikolo Brahima,M,6.58,2023,SRI
2027-2028,9,A78283F8,F00049,HIS5108,2,Kassé Daouda,M,8.17,2023,GL
2027-2028,9,AAA75498,F00050,HIS5108,2,Amadou Yacouba,M,7.13,2023,GE
2027-2028,9,A1E8F550,F00051,HIS5108,2,Tandja Zakari,M,4.18,2023,GL
2027-2028,9,AE9682DA,F00052,HIS5108,2,Sacko Zénab,F,17.78,2023,GC
2027-2028,9,ABE29B5C,F00053,HIS5108,2,Gassama Lassana,M,16.77,2023,LT
2027-2028,9,AEF9A7AC,F00054,HIS5108,2,Fofana Younoussa,M,0.0,2023,SRI
2027-2028,9,A9DCE119,F00055,HIS5108,2,Bintou Fanta,F,10.37,2023,GC
2027-2028,9,A0EDB264,F00056,HIS5108,2,Bouna Youssouf,M,11.81,2023,IS
2027-2028,9,A2E7DE3F,F00057,HIS5108,2,Kanté Sada,M,14.15,2023,LT
2027-2028,9,A0D1BA39,F00058,HIS5108,2,Ouattara Younoussa,M,16.99,2023,LT
2027-2028,9,ABD54415,F00059,HIS5108,2,Kanté Soumaïla,M,7.16,2023,LT
2027-2028,9,A2773363,F00060,HIS5108,2,Kanté Elhadj,M,10.52,2023,GE
2027-2028,9,ADE54179,F00061,HIS5108,2,Sidibé Harouna,M,7.88,2023,GE
2027-2028,9,A9D4F6EB,F00062,HIS5108,2,Guindo Mohamed,M,5.55,2023,LT
2027-2028,9,AA5802C8,F00063,HIS5108,2,Koné Souleymane,M,12.86,2023,SRI
2027-2028,9,A7453AEE,F00064,HIS5108,2,Kouyaté Modibo,M,7.76,2023,GE
2027-2028,9,A1D4DED4,F00065,HIS5108,2,Nabintou Tidjani,M,20.0,2023,GL
2027-2028,9,A2ABC76D,F00066,HIS5108,2,Bintou Zouley,F,7.94,2023,SRI
2027-2028,9,A21B0A8C,F00067,HIS5108,2,Djité Mawa,F,10.23,2023,IA
2027-2028,9,A1C1C4A5,F00068,HIS5108,2,Rabi Mahamane,M,11.44,2023,GC
2027-2028,9,A038DD4A,F00069,HIS5108,2,Ibrahim Djibril,M,11.63,2023,IS
2027-2028,9,A92BFB40,F00070,HIS5108,2,Mahamadou Adama,M,13.55,2023,IS
2027-2028,9,A5F201B0,F00071,HIS5108,2,Ouattara Ladji,M,6.28,2023,IS
2027-2028,9,A6656995,F00072,HIS5108,2,Gassama Zouley,F,18.32,2023,GE
2027-2028,9,AB666AF0,F00073,HIS5108,2,Mamadou Ahou,F,8.51,2023,GM
2027-2028,9,A45CF74A,F00074,HIS5108,2,Moussa Lassana,M,0.0,2023,GC
2027-2028,9,AB93E075,F00075,HIS5108,2,Coulibaly Fatou,F,10.72,2023,GM
2027-2028,9,A5F56EE0,F00076,HIS5108,2,Fofana Adama,M,10.01,2023,GE
2027-2028,9,AF9CEB43,F00077,HIS5108,2,Sitan Harouna,M,17.11,2023,IS
2027-2028,9,AE161A9C,F00078,HIS5108,2,Kanté Youssouf,M,10.37,2023,IS
2027-2028,9,AFF25F3F,F00079,HIS5108,2,Lala Kassim,M,16.74,2023,GE
2027-2028,9,A7CCF786,F00080,HIS5108,2,Boly Abdoulaye,M,18.75,2023,SRI
2027-2028,9,A3248AF0,F00081,HIS5108,2,Hawa Mahamane,M,10.27,2023,IS
2027-2028,9,A48F3CE5,F00082,HIS5108,2,Mamadou Sidi,M,11.01,2023,LT
2027-2028,9,A9FCD804,F00083,HIS5108,2,Diarra Bakary,M,17.68,2023,GM
2027-2028,9,A87DD770,F00084,HIS5108,2,Karim Soumaïla,M,12.83,2023,GC
2027-2028,9,AEAB2F18,F00085,HIS5108,2,Bakary Mahamadou,M,7.92,2023,IA
2027-2028,9,A32B16A3,F00086,HIS5108,2,Berthé Oumou,F,18.96,2023,SRI
2027-2028,9,A36305E6,F00087,HIS5108,2,Lala Issiaka,M,11.69,2023,SRI
2027-2028,9,A4AA4AA3,F00088,HIS5108,2,Abdou Lamine,M,8.72,2023,SRI
2027-2028,9,A705FF46,F00089,HIS5108,2,Makan Harouna,M,20.0,2023,GC
2027-2028,9,AA8F4E58,F00090,HIS5108,2,Nabintou Tiécoura,M,3.24,2023,GE
2027-2028,9,AA42A4CA,F00091,HIS5108,2,Diabaté Nouhou,M,6.71,2023,IA
2027-2028,9,A6218E69,F00092,HIS5108,2,Salimata Habib,M,10.04,2023,SRI
2027-2028,9,AF35EB50,F00093,HIS5108,2,Sidibé Kadi,F,18.1,2023,GE
2027-2028,9,A2E3AEF7,F00094,HIS5108,2,Awa Cheick,M,5.7,2023,GM
2027-2028,9,AFAF150F,F00095,HIS5108,2,Mata Lassana,M,10.42,2023,GL
2027-2028,9,AA690E06,F00096,HIS5108,2,Halima Zakari,M,15.7,2023,GL
2027-2028,9,A73B595C,F00097,HIS5108,2,Bâ Sali,F,13.55,2023,GL
2027-2028,9,A5CE42A3,F00098,HIS5108,2,Sangaré Zana,F,9.2,2023,LT
2027-2028,9,AB7F377E,F00099,HIS5108,2,Camara Hawa,F,14.31,2023,GC
2027-2028,9,A04D53F9,F00100,HIS5108,2,Gakou Aminata,F,8.61,2023,LT
2027-2028,9,A2210786,F00101,HIS5108,2,Djibril Amadou,M,8.64,2023,IS
2027-2028,9,AD6CB60E,F00102,HIS5108,2,Oumar Djibril,M,11.94,2023,GL
2027-2028,9,ACAAC401,F00103,HIS5108,2,Fofana Modibo,M,9.35,2023,GM
2027-2028,9,A2A38E0A,F00104,HIS5108,2,Keita Zénabou,F,6.61,2023,GM
2027-2028,9,AC7156AC,F00105,HIS5108,2,Mamadou Koudia,F,6.73,2023,LT
2027-2028,9,ADC095BB,F00106,HIS5108,2,Bintou Abdoulaye,M,16.97,2023,GM
2027-2028,9,A54A23D1,F00107,HIS5108,2,Sacko Brahima,M,11.34,2023,LT
2027-2028,9,A0288345,F00108,HIS5108,2,Rahmatou Younoussa,M,9.72,2023,GM
2027-2028,9,A0BE5B7D,F00109,HIS5108,2,Oumar Hadja,F,20.0,2023,IS
2027-2028,9,A49F5BD5,F00110,HIS5108,2,Issa Boureima,M,8.27,2023,GL
2027-2028,9,A9AA4F9F,F00111,HIS5108,2,Koné Nouhou,M,12.38,2023,GE
2027-2028,9,A18993BC,F00112,HIS5108,2,Oumou Fodé,M,7.47,2023,IA
2027-2028,9,A9D52CF7,F00113,HIS5108,2,Karim Abdoulaye,M,16.91,2023,GL
2027-2028,9,A8D3E19D,F00114,HIS5108,2,Sata Aïssatou,F,11.39,2023,IA
2027-2028,9,A907181F,F00115,HIS5108,2,Yattabaye Habib,M,12.32,2023,GM
2027-2028,9,AF75E1EF,F00116,HIS5108,2,Mahamadou Lassana,M,14.26,2023,GL
2027-2028,9,AEA5F7B4,F00117,HIS5108,2,Zouma Seydou,M,7.93,2023,SRI
2027-2028,9,AC10DDA4,F00118,HIS5108,2,Kadiatou Mohamed,M,15.8,2023,GM
2027-2028,9,A5095B03,F00119,HIS5108,2,Salif Younoussa,M,14.07,2023,GM
2027-2028,9,A074D50A,F00120,HIS5108,2,Sacko Youssouf,M,0.31,2023,GL
2027-2028,9,A7BB1A62,F00001,HIS5109,4,Rahmatou Nana,F,14.82,2023,LT
2027-2028,9,ADC19A8B,F00002,HIS5109,4,Abdou Yacouba,M,11.62,2023,GC
2027-2028,9,A108F8C1,F00003,HIS5109,4,Nafissa Brahima,M,8.72,2023,IA
2027-2028,9,A1756E5A,F00004,HIS5109,4,Gassama Lamine,M,12.42,2023,GL
2027-2028,9,A3CCAED9,F00005,HIS5109,4,Fatoumata Karim,M,2.41,2023,IS
2027-2028,9,AE25882A,F00006,HIS5109,4,Sali Mahamane,M,6.82,2023,GL
2027-2028,9,A6183C96,F00007,HIS5109,4,Cheick Mahamane,M,5.55,2023,GE
2027-2028,9,AB9FC187,F00008,HIS5109,4,Gano Abdoulaye,M,10.37,2023,GC
2027-2028,9,A7B1999E,F00009,HIS5109,4,Zouolé M'mah,F,9.17,2023,GE
2027-2028,9,A78A6B20,F00010,HIS5109,4,Lassana Abdoulaye,M,7.05,2023,GE
2027-2028,9,AC9D7C0C,F00011,HIS5109,4,Hawa Lamine,M,1.64,2023,GM
2027-2028,9,AE1CE666,F00012,HIS5109,4,Wagaté Assa,F,4.0,2023,IS
2027-2028,9,AE5D2575,F00013,HIS5109,4,Oumou Ousmane,M,12.55,2023,IS
2027-2028,9,A61D3BE6,F00014,HIS5109,4,Kassé Seydou,M,11.61,2023,IA
2027-2028,9,ACF1EE03,F00015,HIS5109,4,Adama Habib,M,5.93,2023,SRI
2027-2028,9,AC69B29A,F00016,HIS5109,4,Souleymane Aminata,F,4.96,2023,GE
2027-2028,9,A2752648,F00017,HIS5109,4,Karim Issiaka,M,10.59,2023,IA
2027-2028,9,A2CF4B70,F00018,HIS5109,4,Karim Nouhou,M,11.59,2023,GL
2027-2028,9,A3D82D75,F00019,HIS5109,4,Aminata Issa,M,14.54,2023,GE
2027-2028,9,A61CCCC0,F00020,HIS5109,4,Sow Issa,M,9.7,2023,IA
2027-2028,9,A11AFFBB,F00021,HIS5109,4,Yattabaye Mawa,F,7.81,2023,LT
2027-2028,9,AFF236BC,F00022,HIS5109,4,Rabi Issiaka,M,8.51,2023,GC
2027-2028,9,A3296CE9,F00023,HIS5109,4,Sissoko Sada,M,10.9,2023,GM
2027-2028,9,A6C3E6DA,F00024,HIS5109,4,Berg Tidjani,M,6.77,2023,GL
2027-2028,9,A6C41A2D,F00025,HIS5109,4,Sali Sidi,M,10.67,2023,GE
2027-2028,9,A71A2ADE,F00026,HIS5109,4,Zacharie Amadou,M,16.51,2023,IA
2027-2028,9,ACBA3708,F00027,HIS5109,4,Alou Ibrahim,M,8.38,2023,LT
2027-2028,9,AA389DB9,F00028,HIS5109,4,Rabi Mohamed,M,1.5,2023,IS
2027-2028,9,AA3F55D2,F00029,HIS5109,4,Bakary Tidjani,M,5.59,2023,IS
2027-2028,9,A1D0474C,F00030,HIS5109,4,Kadiatou Hadja,F,8.8,2023,GL
2027-2028,9,AA3F576A,F00031,HIS5109,4,Bamba Tiécoura,M,10.69,2023,LT
2027-2028,9,AA5B2A8C,F00032,HIS5109,4,Sylla Karim,M,14.6,2023,SRI
2027-2028,9,AE95D1C3,F00033,HIS5109,4,Zouma Cheick,M,7.45,2023,SRI
2027-2028,9,A628986B,F00034,HIS5109,4,Zouolé Kassim,M,9.71,2023,GC
2027-2028,9,A10B11A7,F00035,HIS5109,4,Makan Akissi,F,9.08,2023,GM
2027-2028,9,A284E515,F00036,HIS5109,4,Koné Kadidia,F,10.56,2023,GL
2027-2028,9,AE1B54C3,F00037,HIS5109,4,Haidara Salif,M,9.9,2023,GM
2027-2028,9,A367BE12,F00038,HIS5109,4,Awa Zacharie,M,13.88,2023,SRI
2027-2028,9,A91E4212,F00039,HIS5109,4,Sali Younoussa,M,9.63,2023,GE
2027-2028,9,A922066C,F00040,HIS5109,4,Barry Harouna,M,9.1,2023,IA
2027-2028,9,A1154B6A,F00041,HIS5109,4,Oumou Ahou,F,10.47,2023,SRI
2027-2028,9,AA579395,F00042,HIS5109,4,Salimata Youssouf,M,8.12,2023,SRI
2027-2028,9,A60A2195,F00043,HIS5109,4,Salimata Adama,F,4.52,2023,LT
2027-2028,9,A9146A8B,F00044,HIS5109,4,Gano Sada,M,5.82,2023,IS
2027-2028,9,A31212C8,F00045,HIS5109,4,Kouriba Habib,M,5.84,2023,IS
2027-2028,9,AE2AF623,F00046,HIS5109,4,Cissé Nafissatou,F,0.13,2023,SRI
2027-2028,9,A0CE64EF,F00047,HIS5109,4,Karim Brahima,M,8.4,2023,GM
2027-2028,9,A7AD4DBC,F00048,HIS5109,4,Bissikolo Brahima,M,3.23,2023,SRI
2027-2028,9,A78283F8,F00049,HIS5109,4,Kassé Daouda,M,5.52,2023,GL
2027-2028,9,AAA75498,F00050,HIS5109,4,Amadou Yacouba,M,7.48,2023,GE
2027-2028,9,A1E8F550,F00051,HIS5109,4,Tandja Zakari,M,3.22,2023,GL
2027-2028,9,AE9682DA,F00052,HIS5109,4,Sacko Zénab,F,10.11,2023,GC
2027-2028,9,ABE29B5C,F00053,HIS5109,4,Gassama Lassana,M,11.42,2023,LT
2027-2028,9,AEF9A7AC,F00054,HIS5109,4,Fofana Younoussa,M,8.65,2023,SRI
2027-2028,9,A9DCE119,F00055,HIS5109,4,Bintou Fanta,F,10.79,2023,GC
2027-2028,9,A0EDB264,F00056,HIS5109,4,Bouna Youssouf,M,8.9,2023,IS
2027-2028,9,A2E7DE3F,F00057,HIS5109,4,Kanté Sada,M,11.34,2023,LT
2027-2028,9,A0D1BA39,F00058,HIS5109,4,Ouattara Younoussa,M,2.42,2023,LT
2027-2028,9,ABD54415,F00059,HIS5109,4,Kanté Soumaïla,M,7.26,2023,LT
2027-2028,9,A2773363,F00060,HIS5109,4,Kanté Elhadj,M,8.6,2023,GE
2027-2028,9,ADE54179,F00061,HIS5109,4,Sidibé Harouna,M,10.1,2023,GE
2027-2028,9,A9D4F6EB,F00062,HIS5109,4,Guindo Mohamed,M,7.63,2023,LT
2027-2028,9,AA5802C8,F00063,HIS5109,4,Koné Souleymane,M,11.84,2023,SRI
2027-2028,9,A7453AEE,F00064,HIS5109,4,Kouyaté Modibo,M,4.39,2023,GE
2027-2028,9,A1D4DED4,F00065,HIS5109,4,Nabintou Tidjani,M,11.31,2023,GL
2027-2028,9,A2ABC76D,F00066,HIS5109,4,Bintou Zouley,F,9.64,2023,SRI
2027-2028,9,A21B0A8C,F00067,HIS5109,4,Djité Mawa,F,10.09,2023,IA
2027-2028,9,A1C1C4A5,F00068,HIS5109,4,Rabi Mahamane,M,4.24,2023,GC
2027-2028,9,A038DD4A,F00069,HIS5109,4,Ibrahim Djibril,M,5.57,2023,IS
2027-2028,9,A92BFB40,F00070,HIS5109,4,Mahamadou Adama,M,9.22,2023,IS
2027-2028,9,A5F201B0,F00071,HIS5109,4,Ouattara Ladji,M,9.92,2023,IS
2027-2028,9,A6656995,F00072,HIS5109,4,Gassama Zouley,F,10.21,2023,GE
2027-2028,9,AB666AF0,F00073,HIS5109,4,Mamadou Ahou,F,5.42,2023,GM
2027-2028,9,A45CF74A,F00074,HIS5109,4,Moussa Lassana,M,6.02,2023,GC
2027-2028,9,AB93E075,F00075,HIS5109,4,Coulibaly Fatou,F,7.61,2023,GM
2027-2028,9,A5F56EE0,F00076,HIS5109,4,Fofana Adama,M,13.74,2023,GE
2027-2028,9,AF9CEB43,F00077,HIS5109,4,Sitan Harouna,M,8.09,2023,IS
